CustomerAlternateKey	FirstPurchase	First	Middle	Last	Email	Phone	Line1	Line2	City	StateProvince	Country	MaritalStatus	Gender	YearlyIncome	TotalChildren	NumberChildrenAtHome	Education	Occupation	HouseOwnerFlag	NumberCarsOwned	CommuteDistance	Region	Age
AW00014558	2005-07-28	Marcel		Truempy	marcel0@adventure-works.com	656-555-0121	8844 Bel Aire Drive		Yakima	WA	US	M	F	50000	1	1	Bachelors	Skilled Manual	1	0	2-5 Miles	North America	48
AW00014559	2005-07-19	Ashley		Washington	ashley40@adventure-works.com	202-555-0164	5456 Old Oak Drive		Long Beach	CA	US	M	F	50000	1	1	Bachelors	Skilled Manual	1	0	2-5 Miles	North America	48
AW00014560	2005-07-08	Kelvin		Huang	kelvin25@adventure-works.com	711-555-0119	410 Cardinet Drive		Bellflower	CA	US	M	M	50000	1	1	Bachelors	Skilled Manual	1	1	2-5 Miles	North America	48
AW00014561	2007-08-05	Eduardo		Miller	eduardo5@adventure-works.com	827-555-0174	7268 Norcross Lane		Shawnee	BC	CA	M	M	50000	1	1	Bachelors	Skilled Manual	1	1	0-1 Miles	North America	48
AW00014562	2007-11-20	Bryce	B	Stewart	bryce21@adventure-works.com	412-555-0145	744 Piedra Dr.		Concord	CA	US	M	M	50000	1	1	Bachelors	Skilled Manual	1	1	0-1 Miles	North America	48
AW00014563	2008-01-25	Fernando		Carter	fernando35@adventure-works.com	720-555-0149	515 Wiget Lane		Olympia	WA	US	M	M	50000	1	1	Bachelors	Skilled Manual	1	1	2-5 Miles	North America	49
AW00014564	2008-06-21	Chloe	L	Bailey	chloe53@adventure-works.com	612-555-0181	9913 Mt. Whitney Way		San Diego	CA	US	M	F	50000	1	1	Bachelors	Skilled Manual	1	1	2-5 Miles	North America	49
AW00014565	2005-08-06	Natalie	L	Hernandez	natalie61@adventure-works.com	921-555-0171	1885 Riverside Drive		National City	CA	US	S	F	50000	2	2	Bachelors	Skilled Manual	1	0	2-5 Miles	North America	49
AW00014566	2007-10-19	Kaylee	R	Mitchell	kaylee33@adventure-works.com	693-555-0156	4752 Willow Creek Ct.		Haney	BC	CA	M	F	60000	1	0	Graduate Degree	Professional	1	0	0-1 Miles	North America	47
AW00014567	2007-08-01	Seth		Thomas	seth11@adventure-works.com	981-555-0117	5291 Juliet Court		Shawnee	BC	CA	M	M	60000	1	0	Graduate Degree	Professional	1	0	2-5 Miles	North America	47
AW00014568	2007-10-09	Priscilla	C	Kumar	priscilla7@adventure-works.com	129-555-0167	6763 Northridge Drive		Beaverton	OR	US	S	F	60000	1	0	Graduate Degree	Professional	1	0	2-5 Miles	North America	47
AW00014569	2008-04-24	Kristopher		Rodriguez	kristopher18@adventure-works.com	796-555-0162	2290 Mt. Hood Circle		Bellingham	WA	US	M	M	60000	1	0	Graduate Degree	Professional	1	0	0-1 Miles	North America	47
AW00014570	2007-11-06	Hannah		Henderson	hannah28@adventure-works.com	671-555-0148	6064 Tosca Way		Yakima	WA	US	M	F	60000	1	0	Graduate Degree	Professional	1	0	0-1 Miles	North America	47
AW00014571	2008-02-22	Rachel	M	Richardson	rachel38@adventure-works.com	641-555-0116	3462 Briarcliff Ct.		Bellflower	CA	US	M	F	60000	1	0	Graduate Degree	Professional	1	0	2-5 Miles	North America	47
AW00014572	2005-08-19	Melanie		Foster	melanie3@adventure-works.com	266-555-0115	7933 Ashwood Dr		Lincoln Acres	CA	US	M	F	70000	3	0	Graduate Degree	Professional	1	0	2-5 Miles	North America	47
AW00014573	2008-03-29	Madison	M	Wood	madison37@adventure-works.com	627-555-0181	9515 Henning Dr.		W. Linn	OR	US	M	F	60000	1	0	Graduate Degree	Professional	1	0	2-5 Miles	North America	49
AW00014574	2007-12-25	Katherine	C	Powell	katherine34@adventure-works.com	855-555-0146	6024 Bluetail		Sooke	BC	CA	S	F	60000	1	0	Graduate Degree	Professional	1	0	2-5 Miles	North America	49
AW00014575	2008-07-26	Rachel	C	Lee	rachel25@adventure-works.com	182-555-0193	8831 Cloverleaf Circle		Redmond	WA	US	M	F	60000	1	0	Graduate Degree	Professional	1	0	2-5 Miles	North America	49
AW00014576	2005-08-13	Anna		Price	anna25@adventure-works.com	398-555-0123	3884 Beauty Street		Renton	WA	US	S	F	60000	2	2	Bachelors	Skilled Manual	0	0	0-1 Miles	North America	50
AW00014577	2005-08-29	Natalie	A	Rogers	natalie3@adventure-works.com	350-555-0163	2946 Frame Ct		Corvallis	OR	US	S	F	60000	2	2	Bachelors	Skilled Manual	1	0	2-5 Miles	North America	50
AW00014578	2007-12-30	Jonathan		Carter	jonathan39@adventure-works.com	954-555-0115	2752 Northridge Road		Cliffside	BC	CA	M	M	60000	2	2	Bachelors	Skilled Manual	1	0	2-5 Miles	North America	50
AW00014579	2007-09-04	Luis		Henderson	luis3@adventure-works.com	624-555-0189	8982 Mt. Etna		Lake Oswego	OR	US	S	M	60000	2	2	Bachelors	Skilled Manual	1	1	2-5 Miles	North America	50
AW00014580	2005-09-16	Kyle		Diaz	kyle17@adventure-works.com	948-555-0151	6299 Elmonte Drive		Novato	CA	US	S	M	40000	0	0	Bachelors	Professional	0	1	2-5 Miles	North America	51
AW00014581	2005-09-06	Kevin	M	Adams	kevin54@adventure-works.com	104-555-0111	7961 Red Maple Ct.		Portland	OR	US	S	M	40000	0	0	Bachelors	Professional	0	1	0-1 Miles	North America	51
AW00014582	2007-08-14	Marcus		Reed	marcus95@adventure-works.com	210-555-0130	538 Rahn Court		Victoria	BC	CA	M	M	60000	1	0	Graduate Degree	Professional	1	0	2-5 Miles	North America	48
AW00014583	2008-07-06	Sydney		Morris	sydney2@adventure-works.com	507-555-0112	975 Harris Circle		Lake Oswego	OR	US	M	F	60000	2	0	Graduate Degree	Professional	1	0	2-5 Miles	North America	48
AW00014584	2005-09-07	Gabrielle		Mitchell	gabrielle54@adventure-works.com	575-555-0155	1692 Collins Dr.		West Covina	CA	US	S	F	80000	2	0	Graduate Degree	Professional	1	0	0-1 Miles	North America	48
AW00014585	2005-09-26	Kimberly		Torres	kimberly7@adventure-works.com	233-555-0131	9809 Baltic Sea Ct		Woodland Hills	CA	US	M	F	80000	2	0	Graduate Degree	Professional	1	0	0-1 Miles	North America	48
AW00014586	2008-05-22	Todd		Rowe	todd21@adventure-works.com	742-555-0195	1908 San Jose Ave		Newton	BC	CA	S	F	70000	2	2	Bachelors	Skilled Manual	1	1	2-5 Miles	North America	51
AW00014587	2007-11-28	Jade	J	Peterson	jade4@adventure-works.com	796-555-0139	3249 Riverside Drive		Lebanon	OR	US	S	F	50000	2	2	Bachelors	Skilled Manual	1	1	0-1 Miles	North America	51
AW00014588	2008-03-23	Alexander	E	Taylor	alexander13@adventure-works.com	386-555-0134	4660 Glenside Court		Renton	WA	US	S	M	50000	2	2	Bachelors	Skilled Manual	1	1	2-5 Miles	North America	51
AW00014589	2005-09-29	Mackenzie	R	Cook	mackenzie20@adventure-works.com	350-555-0175	8986 Wildewood Dr.		Redwood City	CA	US	S	F	60000	3	3	Bachelors	Skilled Manual	0	0	0-1 Miles	North America	52
AW00014590	2005-09-19	Marissa	E	Butler	marissa11@adventure-works.com	974-555-0179	4817 Gate Drive		Concord	CA	US	S	F	60000	3	3	Bachelors	Skilled Manual	1	1	2-5 Miles	North America	52
AW00014591	2005-10-08	Charles	E	Harris	charles17@adventure-works.com	913-555-0120	4173 Wheel Ave.		Lemon Grove	CA	US	S	M	60000	0	0	Graduate Degree	Professional	1	0	2-5 Miles	North America	52
AW00014592	2007-12-04	Jessica		Thompson	jessica63@adventure-works.com	331-555-0142	4418 Lisa Lee Lane		Walla Walla	WA	US	M	F	60000	0	0	Graduate Degree	Professional	1	0	0-1 Miles	North America	52
AW00014593	2007-12-19	Jack	M	Washington	jack13@adventure-works.com	862-555-0136	8355 Lighthouse Way		West Covina	CA	US	M	M	60000	0	0	Graduate Degree	Professional	1	0	2-5 Miles	North America	52
AW00014594	2007-10-30	Lauren	T	Taylor	lauren27@adventure-works.com	249-555-0169	1177 Oily Road		West Covina	CA	US	M	F	60000	0	0	Graduate Degree	Professional	1	0	2-5 Miles	North America	52
AW00014595	2008-05-02	Andrea		Ward	andrea13@adventure-works.com	379-555-0188	3337 Roland Ct		Glendale	CA	US	M	F	60000	0	0	Graduate Degree	Professional	1	0	0-1 Miles	North America	52
AW00014596	2005-10-13	Amber	W	Hill	amber13@adventure-works.com	320-555-0155	1299 Carpetta Circle		Grossmont	CA	US	M	F	70000	4	0	Graduate Degree	Professional	1	0	0-1 Miles	North America	51
AW00014597	2007-12-30	Sean	L	Reed	sean28@adventure-works.com	594-555-0175	9129 Shenandoah Dr.		Langford	BC	CA	M	M	70000	4	0	Graduate Degree	Professional	1	0	0-1 Miles	North America	52
AW00014598	2007-12-05	Miranda		Ross	miranda4@adventure-works.com	128-555-0181	1454 Colton Ln		Vancouver	BC	CA	M	F	70000	5	0	Graduate Degree	Professional	1	0	2-5 Miles	North America	49
AW00014599	2005-10-23	Charles	A	Wilson	charles10@adventure-works.com	377-555-0137	1050 Creed Ave		Lebanon	OR	US	M	M	70000	5	0	Graduate Degree	Professional	1	0	0-1 Miles	North America	49
AW00014600	2008-03-13	Ariana	V	Ramirez	ariana6@adventure-works.com	995-555-0111	2063 Trafalgar Circle		Port Orchard	WA	US	M	F	70000	5	5	Graduate Degree	Professional	1	2	2-5 Miles	North America	49
AW00014601	2005-10-30	Nicolas	A	Rai	nicolas16@adventure-works.com	691-555-0141	7554 Grammercy Lane		Concord	CA	US	M	M	80000	2	0	Graduate Degree	Professional	1	0	0-1 Miles	North America	49
AW00014602	2005-10-07	Kaylee	W	Kelly	kaylee1@adventure-works.com	542-555-0129	1277 Juniper Drive		West Covina	CA	US	M	F	80000	3	0	Graduate Degree	Professional	1	0	0-1 Miles	North America	49
AW00014603	2005-10-08	Sara		Ward	sara13@adventure-works.com	115-555-0163	4827 San Marino Ct	Unit H103	Redwood City	CA	US	S	F	80000	3	3	Bachelors	Skilled Manual	1	2	2-5 Miles	North America	53
AW00014604	2007-08-08	Nicholas	D	Rodriguez	nicholas0@adventure-works.com	367-555-0116	6652 Deerwood Court		Victoria	BC	CA	M	M	80000	3	3	Bachelors	Skilled Manual	1	3	10+ Miles	North America	53
AW00014605	2007-12-29	Allison		Brooks	allison0@adventure-works.com	993-555-0174	9395 Aspect Dr		Royal Oak	BC	CA	S	F	80000	4	4	Bachelors	Skilled Manual	0	1	0-1 Miles	North America	53
AW00014606	2007-12-21	Amanda	P	Cooper	amanda8@adventure-works.com	424-555-0137	6196 Nottingham Place	#313	Victoria	BC	CA	S	F	80000	4	4	Bachelors	Skilled Manual	0	2	0-1 Miles	North America	53
AW00014607	2008-05-13	Isaiah		Nelson	isaiah33@adventure-works.com	566-555-0155	4166 Deercreek Ln.		Lake Oswego	OR	US	M	M	50000	4	4	Bachelors	Skilled Manual	1	2	2-5 Miles	North America	54
AW00014608	2007-10-23	Warren	A	Gao	warren29@adventure-works.com	523-555-0163	8193 North 126th St		Bremerton	WA	US	M	M	50000	4	4	Bachelors	Skilled Manual	1	3	10+ Miles	North America	54
AW00014609	2007-12-21	Julia		Phillips	julia5@adventure-works.com	102-555-0139	1288 Mt. Dias Blvd.		National City	CA	US	S	F	50000	5	5	Bachelors	Skilled Manual	1	2	2-5 Miles	North America	54
AW00014610	2005-10-06	Lauren	S	Jenkins	lauren54@adventure-works.com	212-555-0186	6697 Ridge Park Drive		Everett	WA	US	S	F	50000	5	5	Bachelors	Skilled Manual	1	3	5-10 Miles	North America	54
AW00014611	2008-03-07	Zoe	R	James	zoe7@adventure-works.com	949-555-0130	8623 Merry Circle		Vancouver	BC	CA	S	F	50000	4	2	Bachelors	Skilled Manual	1	2	0-1 Miles	North America	54
AW00014612	2008-06-06	Ernest	M	Zhang	ernest0@adventure-works.com	429-555-0131	3450 Oakleaf Ct.		Beverly Hills	CA	US	M	M	60000	4	2	Bachelors	Professional	1	2	2-5 Miles	North America	55
AW00014613	2005-10-29	Glenn		Huang	glenn6@adventure-works.com	739-555-0114	1465 Dover Drive		Bremerton	WA	US	M	M	60000	4	2	Bachelors	Professional	1	2	0-1 Miles	North America	55
AW00014614	2005-11-28	Dylan	J	Bryant	dylan17@adventure-works.com	161-555-0181	4645 Mehaffey Way		Colma	CA	US	S	M	60000	0	0	Bachelors	Professional	0	1	2-5 Miles	North America	50
AW00014615	2008-05-02	Audrey	E	Dominguez	audrey14@adventure-works.com	764-555-0139	5124 Palmer Rd.		Concord	CA	US	S	F	60000	0	0	Bachelors	Professional	0	1	0-1 Miles	North America	50
AW00014616	2005-11-26	Emma	J	Sandberg	emma47@adventure-works.com	764-555-0138	1190 Hill Top Rd.		Concord	CA	US	S	F	60000	0	0	Bachelors	Professional	1	1	2-5 Miles	North America	50
AW00014617	2005-11-12	Aaron		Flores	aaron11@adventure-works.com	831-555-0184	8225 Northridge Road		Edmonds	WA	US	S	M	60000	0	0	Bachelors	Professional	0	1	0-1 Miles	North America	55
AW00014618	2008-04-02	Gabrielle	D	Baker	gabrielle59@adventure-works.com	411-555-0111	6804 Coggins Drive		Issaquah	WA	US	M	F	60000	3	2	Graduate Degree	Professional	1	0	2-5 Miles	North America	55
AW00014619	2008-04-24	Nathaniel	L	Sanders	nathaniel4@adventure-works.com	891-555-0140	1911 Pinecrest Dr.		Issaquah	WA	US	M	M	60000	3	2	Graduate Degree	Professional	1	0	0-1 Miles	North America	55
AW00014620	2008-02-02	Kayla	B	Patterson	kayla34@adventure-works.com	845-555-0196	4092 Mepham Dr.		Novato	CA	US	M	F	60000	3	2	Graduate Degree	Professional	1	0	2-5 Miles	North America	55
AW00014621	2008-06-22	Chloe	D	Morris	chloe47@adventure-works.com	679-555-0168	4827 Gilardy Drive		Milwaukie	OR	US	S	F	70000	1	0	Bachelors	Professional	1	1	2-5 Miles	North America	56
AW00014622	2007-11-14	Brandon	L	Patterson	brandon8@adventure-works.com	398-555-0193	3415 Oak Grove Road		Coronado	CA	US	M	M	70000	1	0	Partial College	Skilled Manual	1	1	2-5 Miles	North America	56
AW00014623	2007-09-07	Benjamin	H	Li	benjamin28@adventure-works.com	118-555-0127	2212 Sagull Court		San Diego	CA	US	M	M	70000	1	0	Partial College	Skilled Manual	1	1	0-1 Miles	North America	56
AW00014624	2008-04-30	Anna	R	Thomas	anna48@adventure-works.com	323-555-0116	6189 Kirkwood Ct.		Issaquah	WA	US	M	F	70000	1	0	Partial College	Skilled Manual	1	1	0-1 Miles	North America	56
AW00014625	2008-05-01	Benjamin	I	Simmons	benjamin16@adventure-works.com	394-555-0190	5030 RaceCt		Marysville	WA	US	M	M	70000	1	0	Partial College	Skilled Manual	1	1	2-5 Miles	North America	56
AW00014626	2007-10-07	Jesse		Gray	jesse6@adventure-works.com	992-555-0173	6161 Teakwood Dr.		Langford	BC	CA	M	M	40000	4	3	High School	Skilled Manual	1	3	10+ Miles	North America	57
AW00014627	2007-12-31	Isaiah	D	Hill	isaiah37@adventure-works.com	401-555-0179	4159 Bayshore Rd.		San Carlos	CA	US	M	M	60000	1	0	Partial College	Skilled Manual	1	1	0-1 Miles	North America	56
AW00014628	2008-04-11	Carlos		Brooks	carlos3@adventure-works.com	434-555-0133	1490 Daylight Pl.		Lebanon	OR	US	M	M	60000	1	0	Partial College	Skilled Manual	0	1	0-1 Miles	North America	57
AW00014629	2007-09-08	Blake		Hernandez	blake27@adventure-works.com	118-555-0124	2423 Garland Drive		Burien	WA	US	M	M	60000	1	0	Partial College	Skilled Manual	1	1	2-5 Miles	North America	57
AW00014630	2008-05-05	Isaiah		James	isaiah7@adventure-works.com	168-555-0128	6547 Lexington Road		Imperial Beach	CA	US	M	M	60000	1	0	Partial College	Skilled Manual	1	1	2-5 Miles	North America	57
AW00014631	2008-01-17	Logan	K	Flores	logan15@adventure-works.com	429-555-0159	4396 Greystone Dr		Victoria	BC	CA	M	M	60000	1	0	Partial College	Skilled Manual	1	1	0-1 Miles	North America	57
AW00014632	2007-09-02	Austin	A	Wang	austin21@adventure-works.com	224-555-0124	283 Winterberry Ct		Westminster	BC	CA	M	M	60000	1	0	Partial College	Skilled Manual	1	1	2-5 Miles	North America	57
AW00014633	2007-08-20	Timothy		Morgan	timothy14@adventure-works.com	209-555-0183	3605 Sinclair Ave.		Langley	BC	CA	M	M	60000	1	0	Partial College	Skilled Manual	1	1	2-5 Miles	North America	57
AW00014634	2005-11-30	Amber		Baker	amber17@adventure-works.com	100-555-0138	3814 Harvard Drive		W. Linn	OR	US	M	F	60000	1	0	Partial College	Skilled Manual	1	1	2-5 Miles	North America	56
AW00014635	2008-02-09	Luke	M	Carter	luke42@adventure-works.com	658-555-0133	7681 Fern Leaf Lane		Woodburn	OR	US	M	M	40000	4	2	High School	Skilled Manual	1	2	0-1 Miles	North America	58
AW00014636	2005-11-23	Kelly	L	Powell	kelly13@adventure-works.com	847-555-0135	9464 Virginia Hills		Lake Oswego	OR	US	M	F	40000	4	2	High School	Skilled Manual	1	2	2-5 Miles	North America	58
AW00014637	2008-03-27	Dustin		Nath	dustin19@adventure-works.com	107-555-0110	8920 Corte Poquito		Ballard	WA	US	M	M	40000	4	2	High School	Skilled Manual	0	3	0-1 Miles	North America	58
AW00014638	2008-06-20	Blake	D	Scott	blake31@adventure-works.com	142-555-0139	4265 Boxwood Dr		Beaverton	OR	US	S	M	40000	0	0	Bachelors	Professional	0	1	2-5 Miles	North America	58
AW00014639	2005-11-15	Jeremiah	L	Howard	jeremiah43@adventure-works.com	805-555-0126	1839 Kelly		Downey	CA	US	M	M	60000	1	0	Partial College	Skilled Manual	1	1	2-5 Miles	North America	58
AW00014640	2008-01-28	Mackenzie	A	Adams	mackenzie36@adventure-works.com	235-555-0126	9639 Ida Drive		Langford	BC	CA	S	F	50000	0	0	Partial College	Skilled Manual	1	1	2-5 Miles	North America	51
AW00014641	2007-10-10	Timothy	C	Turner	timothy30@adventure-works.com	788-555-0181	655 Bidweld St.		Westminster	BC	CA	M	M	50000	0	0	Partial College	Skilled Manual	0	1	0-1 Miles	North America	51
AW00014642	2007-11-27	Jeffery	C	Zeng	jeffery22@adventure-works.com	153-555-0199	1705 9th St.		Beaverton	OR	US	S	M	50000	0	0	Partial College	Skilled Manual	0	1	0-1 Miles	North America	51
AW00014643	2005-12-04	Eric	M	Simmons	eric22@adventure-works.com	175-555-0147	9208 St. Germain Lane		Everett	WA	US	S	M	50000	0	0	Partial College	Skilled Manual	1	1	2-5 Miles	North America	51
AW00014644	2007-08-14	Jennifer	R	Lee	jennifer49@adventure-works.com	576-555-0167	3869 Northwood Drive		Lebanon	OR	US	S	F	50000	0	0	Partial College	Skilled Manual	0	1	0-1 Miles	North America	50
AW00014645	2005-12-25	Isaac	P	Kelly	isaac2@adventure-works.com	789-555-0155	7141 Second Ave.		Grossmont	CA	US	S	M	60000	0	0	Graduate Degree	Professional	0	1	2-5 Miles	North America	51
AW00014646	2005-12-26	Dylan	L	Garcia	dylan46@adventure-works.com	847-555-0125	3931 Scott Street		Mill Valley	CA	US	S	M	60000	0	0	Graduate Degree	Professional	0	1	0-1 Miles	North America	51
AW00014647	2005-12-21	Sean	A	Howard	sean19@adventure-works.com	223-555-0187	7741 Thunderbird Dr.		Novato	CA	US	M	M	60000	0	0	Graduate Degree	Professional	0	1	0-1 Miles	North America	51
AW00014648	2005-12-16	Eric	M	Evans	eric42@adventure-works.com	751-555-0120	456 Stanford Way		National City	CA	US	S	M	90000	5	0	Graduate Degree	Professional	1	0	0-1 Miles	North America	90
AW00014649	2005-12-21	Grace		Cox	grace36@adventure-works.com	326-555-0182	2863 Polk Street		Torrance	CA	US	M	F	60000	1	0	Partial College	Skilled Manual	1	1	2-5 Miles	North America	57
AW00014650	2005-12-28	Adam		Perry	adam5@adventure-works.com	274-555-0149	3384 Malibu Place		Walla Walla	WA	US	M	M	60000	1	0	Partial College	Skilled Manual	1	1	2-5 Miles	North America	58
AW00014651	2005-12-08	Amber		Green	amber15@adventure-works.com	487-555-0151	5951 Bourton Ct.		W. Linn	OR	US	M	F	60000	1	0	Partial College	Skilled Manual	1	1	2-5 Miles	North America	58
AW00014652	2005-12-23	Russell	S	Luo	russell10@adventure-works.com	646-555-0172	2874 Via Del Verdes		Beverly Hills	CA	US	M	M	60000	1	0	Partial College	Skilled Manual	1	1	2-5 Miles	North America	57
AW00014653	2006-01-25	Troy	H	Fernandez	troy17@adventure-works.com	499-555-0155	5087 Bonita Ave.		Concord	CA	US	M	M	60000	1	0	Partial College	Skilled Manual	1	1	2-5 Miles	North America	59
AW00014654	2007-10-03	Kyle	P	Collins	kyle32@adventure-works.com	485-555-0175	9249 Norris Court		Marysville	WA	US	M	M	60000	4	3	Bachelors	Professional	1	0	2-5 Miles	North America	59
AW00014655	2007-08-25	Kayla	E	Washington	kayla37@adventure-works.com	110-555-0112	8324 Rolling Hill Way		Westminster	BC	CA	M	F	70000	5	5	Graduate Degree	Professional	1	3	10+ Miles	North America	59
AW00014656	2006-01-13	Bryant	R	Fernandez	bryant15@adventure-works.com	657-555-0139	9610 Moccasin Ct		Bellingham	WA	US	M	M	80000	1	0	Graduate Degree	Professional	1	0	0-1 Miles	North America	59
AW00014657	2006-01-01	John	W	Thomas	john48@adventure-works.com	534-555-0117	1872 Carletto Drive		Puyallup	WA	US	M	M	80000	1	0	Partial College	Skilled Manual	0	1	0-1 Miles	North America	60
AW00014658	2007-12-06	Chloe	J	Green	chloe12@adventure-works.com	178-555-0186	133 Lorie Ln.		Victoria	BC	CA	M	F	60000	1	0	Bachelors	Professional	1	1	2-5 Miles	North America	60
AW00014659	2007-11-28	Zachary	E	Harris	zachary44@adventure-works.com	543-555-0165	9351 Terra Calitina		Oakland	CA	US	M	M	60000	1	0	Bachelors	Professional	1	1	2-5 Miles	North America	60
AW00014660	2006-01-19	Gabrielle		Howard	gabrielle11@adventure-works.com	597-555-0121	2572 H Street		Portland	OR	US	M	F	60000	1	0	Bachelors	Professional	1	1	0-1 Miles	North America	60
AW00014661	2007-11-03	Jade	D	Ward	jade9@adventure-works.com	148-555-0164	4751 Grant Street		Newton	BC	CA	M	F	60000	1	0	Bachelors	Professional	1	1	2-5 Miles	North America	60
AW00014662	2006-01-25	Jack		Ross	jack4@adventure-works.com	918-555-0129	1463 El Verano		Downey	CA	US	M	M	60000	1	0	Bachelors	Professional	1	1	0-1 Miles	North America	60
AW00014663	2008-05-19	Arturo	R	Hu	arturo22@adventure-works.com	193-555-0116	8701 Tuolumne Way		Colma	CA	US	M	M	70000	5	4	Bachelors	Professional	1	2	2-5 Miles	North America	60
AW00014664	2006-01-30	Kayla	L	Ross	kayla28@adventure-works.com	735-555-0157	8751 Upland Dr.		San Carlos	CA	US	S	F	80000	5	4	Graduate Degree	Management	1	0	0-1 Miles	North America	60
AW00014665	2007-12-24	Jesse	J	King	jesse43@adventure-works.com	1 (11) 500 555-0193	7832 Military East		Warrnambool	VIC	AU	M	M	80000	4	4	Graduate Degree	Management	1	1	0-1 Miles	Pacific	49
AW00014666	2007-03-14	Louis		Gao	louis9@adventure-works.com	1 (11) 500 555-0117	3529 Sweetwater Drive		North Ryde	NSW	AU	M	M	90000	1	0	Graduate Degree	Management	0	0	0-1 Miles	Pacific	49
AW00014667	2007-03-28	Olivia	L	Alexander	olivia64@adventure-works.com	1 (11) 500 555-0115	4223 Las Trampas Road		Melbourne	VIC	AU	M	F	80000	4	4	Graduate Degree	Management	1	1	0-1 Miles	Pacific	48
AW00014668	2007-03-08	Joe		Martin	joe24@adventure-works.com	1 (11) 500 555-0118	3072 Gumwood Dr.		Sydney	NSW	AU	M	M	80000	4	4	Graduate Degree	Management	1	1	0-1 Miles	Pacific	48
AW00014669	2008-03-09	Erika	L	Blanco	erika13@adventure-works.com	1 (11) 500 555-0141	2341 Peachwillow		Malabar	NSW	AU	M	F	80000	4	4	Graduate Degree	Management	1	1	0-1 Miles	Pacific	48
